elevation,slope,aspect,distance_to_roads,lst,ndvi,precip,fire_label
504.0,89.98594,6.3401947,0.023773948,35.88896106959082,0.6106925873547228,0.0,0
3072.0,89.99974,181.65686,0.021748422,16.81794777630101,0.729952177955749,1.6036745077180012,0
1573.0,89.99924,94.45117,0.0041294633,29.288563652730232,0.6995109972522255,0.016516547196961048,0
1582.0,89.999245,208.85565,0.0034359214,35.84868337974345,0.3652000985091648,0.0,0
1155.0,89.9988,91.080925,0.0049456926,36.970312990426244,0.4358026486058322,0.0,0
263.0,89.98658,288.43494,0.009162457,41.6184423647261,0.3853633487578878,0.0,0
4335.0,89.99938,169.99202,0.01739164,18.539302300678777,0.6010210040846647,9.503007692152641,0
1241.0,89.99867,77.988525,0.0025609846,31.274128992914065,0.5714320316256984,0.0,0
2357.0,89.99907,144.56009,0.010833333,23.71601762648074,0.6974962052598537,2.7090391724708,0
1798.0,89.999344,143.84181,0.0014958791,30.979283293333538,0.6368260268283454,0.0,0
1400.0,89.99873,20.95578,0.001001542,30.03180910469745,0.5535505233225182,10.730481188680114,0
5618.0,89.999565,175.8724,0.03439513,-0.4152586419279448,-0.014506060865468587,0.4655923929426962,0
4088.0,89.999535,316.19348,0.023863036,19.279758671244863,0.4979465709764164,6.373534396329655,0
1989.0,89.99938,354.70477,0.0076628416,12.611475926924955,0.6297396918069562,47.10738462680622,1
2949.0,89.999054,1.2730331,0.026810952,9.687311528500926,0.6492417595071134,49.25964392792889,0
2147.0,89.99904,115.01689,0.0013888889,16.354420178243423,0.7105360395060976,41.68180284373604,0
5071.0,89.998436,31.930683,0.028143426,-12.945533692415948,-0.049487104757204636,64.53866156610299,0
1771.0,89.99927,150.05122,0.0016197088,19.574357847495975,0.5296954870196747,30.164736732554758,1
1775.0,89.99833,113.19859,0.0054715876,20.044257499219427,0.43058147425067184,30.070815967591802,1
1743.0,89.9987,196.58734,0.00027777778,20.082802145064107,0.473806575656756,29.624683087809736,1
1288.0,89.998665,356.9872,0.012668616,21.373019611706184,0.39443338312307075,19.52506579819792,1
258.0,89.9925,225.0,0.0077479584,24.46599386633564,0.45324033268896285,17.09080937170647,1
5796.0,89.96817,270.0,0.06553496,-10.01689888280365,-0.05666102334258543,140.23543817793848,0
4279.0,89.99909,358.36343,0.032841276,-4.6486871289946965,-0.0225441005051059,92.81852357745757,0
1794.0,89.99853,50.61758,0.0054715876,19.723358678808218,0.45351159204432717,49.65863786177143,0
4999.0,89.95974,251.56505,0.016573817,-10.16534784826897,-0.021961374276390437,115.08283794006356,0
1004.0,89.99949,16.699242,0.0016666667,21.089975831070536,0.48644887299298134,21.326596637547045,0
1594.0,89.99829,59.300278,0.013205404,30.45641784642558,0.6491823713977185,0.6675115839789971,1
1540.0,89.99919,52.253193,0.003706018,32.834637181686276,0.5148599680027512,0.038721104331012196,1
